payment_id,claim_id,payment_date,payment_amount
1755,1302,2024-10-24,600.55
1756,1303,2023-11-19,41.27
1757,1303,2023-11-04,312.35
1758,1304,2024-01-08,1632.61
1759,1305,2024-02-04,750.96
1760,1305,2024-02-05,2103.79
1761,1306,2024-12-13,181.28
1762,1306,2025-01-10,107.84
1763,1306,2025-01-03,1033.94
1764,1307,2025-02-26,1656.29
1765,1308,2025-07-05,166.91
1766,1310,2024-07-16,15.26
1767,1310,2024-07-24,158.43
1768,1310,2024-06-22,2.06
1769,1311,2021-07-08,456.75
1770,1312,2021-08-19,2040.42
1771,1312,2021-08-21,208.5
1772,1313,2023-08-17,269.03
1773,1313,2023-09-14,49.39
1774,1314,2025-07-09,1628.38
1775,1315,2024-09-13,4191.42
1776,1315,2024-09-13,156.84
1777,1316,2024-04-29,74.01
1778,1316,2024-05-16,125.36
1779,1316,2024-05-27,138.22
1780,1317,2023-03-19,3678.17
1781,1318,2024-07-28,1522.66
1782,1319,2025-06-10,1988.38
1783,1320,2025-01-17,249.04
1784,1321,2024-07-19,568.99
1785,1322,2022-08-18,434.8
1786,1324,2023-07-02,574.49
1787,1325,2024-12-19,3543.2
1788,1326,2025-02-08,228.05
1789,1326,2025-01-18,58.48
1790,1327,2025-04-08,73.46
1791,1327,2025-05-17,642.78
1792,1327,2025-04-10,152.92
1793,1328,2025-05-06,194.59
1794,1329,2025-08-28,377.9
1795,1330,2023-02-09,2103.07
1796,1331,2022-08-23,322.15
1797,1331,2022-09-04,22.85
1798,1332,2023-04-08,227.06
1799,1333,2025-07-17,163.7
1800,1334,2025-05-27,794.37
1801,1334,2025-06-05,902.45
1802,1335,2025-09-26,343.15
1803,1335,2025-11-06,840.77
1804,1335,2025-09-27,344.37
1805,1336,2025-06-28,1844.39
1806,1337,2025-01-09,1048.03
1807,1337,2025-02-04,586.34
1808,1338,2024-04-10,400.52
1809,1340,2025-06-09,393.01
1810,1341,2024-02-26,341.78
1811,1341,2024-02-11,1113.32
1812,1342,2023-08-07,288.2
1813,1342,2023-09-09,1921.8
1814,1343,2024-09-16,229.93
1815,1344,2021-12-07,524.42
1816,1345,2025-05-03,387.49
1817,1347,2025-04-27,213.48
1818,1348,2024-01-04,549.66
1819,1350,2025-07-04,704.95
1820,1351,2025-01-17,503.37
1821,1352,2023-05-19,202.82
1822,1352,2023-06-07,1314.07
1823,1353,2023-12-30,1314.58
1824,1354,2022-06-30,686.0
1825,1355,2024-10-06,36.47
1826,1355,2024-11-11,124.57
1827,1355,2024-10-29,109.48
1828,1358,2024-07-04,3181.53
1829,1359,2022-10-16,66.94
1830,1359,2022-11-09,252.86
1831,1360,2024-06-07,150.17
1832,1361,2023-11-20,1058.89
1833,1362,2024-02-09,233.49
1834,1362,2024-02-12,22.42
1835,1364,2022-12-08,118.27
1836,1364,2023-01-15,70.69
1837,1364,2022-12-19,408.2
1838,1365,2025-02-16,1019.92
1839,1365,2025-03-04,1900.16
1840,1366,2022-09-04,8.81
1841,1366,2022-08-25,360.29
1842,1367,2023-05-15,124.08
1843,1367,2023-06-05,259.5
1844,1367,2023-05-18,188.76
1845,1368,2024-10-24,170.06
1846,1368,2024-11-13,133.11
1847,1369,2024-02-16,904.01
1848,1369,2024-01-16,1188.7
1849,1370,2025-10-23,2432.65
1850,1371,2023-10-01,746.12
1851,1372,2022-12-17,23271.87
1852,1373,2021-10-10,77.42
1853,1373,2021-11-05,250.03
1854,1373,2021-11-01,15.65
1855,1374,2021-02-16,4809.76
1856,1376,2024-05-12,155.02
1857,1376,2024-06-18,472.74
1858,1376,2024-06-08,9.34
1859,1377,2025-03-19,318.76
1860,1377,2025-03-19,61.65
1861,1378,2025-07-19,155.18
1862,1378,2025-07-26,236.91
1863,1379,2023-08-07,2077.0
1864,1379,2023-08-02,4607.11
1865,1380,2025-02-05,260.71
1866,1381,2022-09-08,396.16
1867,1382,2022-04-01,231.84
1868,1383,2025-05-11,566.85
1869,1383,2025-05-23,377.75
1870,1384,2024-01-19,178.56
1871,1384,2024-02-05,137.55
1872,1385,2022-03-01,49.93
1873,1385,2022-03-02,205.52
1874,1387,2024-06-03,798.76
1875,1388,2024-09-27,41.25
1876,1388,2024-10-06,130.85
1877,1389,2024-10-07,109.76
1878,1389,2024-10-30,202.77
1879,1389,2024-11-09,232.81
1880,1390,2025-02-02,1223.55
1881,1391,2025-08-23,1131.66
1882,1392,2025-07-30,381.98
1883,1393,2022-07-29,516.72
1884,1393,2022-07-31,333.76
1885,1394,2023-04-20,315.35
1886,1395,2022-08-21,2052.76
1887,1395,2022-08-03,87.88
1888,1396,2022-10-17,389.18
1889,1397,2021-08-01,842.24
1890,1398,2022-08-15,1078.02
1891,1399,2023-10-06,272.81
1892,1400,2024-11-29,283.46
1893,1400,2024-12-12,111.55
1894,1400,2024-12-24,90.4
1895,1401,2024-02-22,2089.46
1896,1403,2021-07-13,484.86
1897,1404,2024-06-24,2069.79
1898,1405,2023-03-24,317.77
1899,1405,2023-05-02,10.59
1900,1406,2024-04-16,172.91
1901,1406,2024-03-28,405.52
1902,1407,2023-10-15,285.27
1903,1408,2024-10-04,563.13
1904,1408,2024-10-20,49.05
1905,1408,2024-11-04,416.22
1906,1409,2023-09-24,64.54
1907,1409,2023-10-25,718.81
1908,1410,2024-04-21,330.22
1909,1411,2022-06-20,731.53
1910,1412,2023-08-30,1697.12
1911,1413,2025-03-30,2264.27
1912,1414,2025-02-18,944.68
1913,1415,2023-08-14,2330.3
1914,1417,2021-12-31,533.64
1915,1417,2022-01-23,562.52
1916,1417,2021-12-29,37.09
1917,1418,2025-06-04,2133.95
1918,1419,2022-08-08,2432.34
1919,1420,2023-06-25,270.46
1920,1421,2023-12-16,144.13
1921,1422,2025-03-25,929.07
1922,1423,2023-02-06,1431.0
1923,1424,2021-05-20,1842.22
1924,1425,2025-08-30,498.42
1925,1425,2025-08-26,115.47
1926,1426,2024-05-15,31011.91
1927,1427,2023-08-16,270.11
1928,1428,2025-10-15,1506.03
1929,1429,2022-02-02,488.57
1930,1430,2024-05-01,374.81
1931,1431,2022-11-16,670.71
1932,1432,2024-02-10,691.64
1933,1433,2024-10-21,805.64
1934,1433,2024-10-23,1162.72
1935,1434,2025-08-09,4997.22
1936,1435,2025-09-03,25.24
1937,1435,2025-09-18,491.59
1938,1436,2023-05-04,818.2
1939,1437,2024-03-07,10.2
1940,1437,2024-03-12,159.97
1941,1438,2025-02-05,165.3
1942,1438,2025-01-06,109.7
1943,1440,2024-04-16,974.03
1944,1441,2025-09-24,409.15
1945,1442,2025-03-01,3241.61
1946,1444,2024-08-19,324.22
1947,1444,2024-09-01,3.27
1948,1444,2024-08-19,76.2
1949,1445,2021-03-22,282.24
1950,1446,2024-03-06,1282.95
1951,1446,2024-02-17,921.96
1952,1449,2025-08-14,563.4
1953,1450,2024-09-26,754.06
1954,1450,2024-10-11,6.73
1955,1451,2025-05-29,635.84
1956,1451,2025-06-15,544.81
1957,1452,2023-08-10,360.72
1958,1453,2024-03-01,2455.24
1959,1454,2021-02-24,12.75
1960,1454,2021-02-25,6.39
1961,1454,2021-02-27,112.82
1962,1455,2023-10-13,974.96
1963,1456,2023-08-12,176.44
1964,1456,2023-09-06,1044.61
1965,1457,2025-04-25,528.79
1966,1458,2025-04-24,1759.47
1967,1458,2025-05-29,366.87
1968,1458,2025-03-26,97.38
1969,1459,2025-07-15,567.93
1970,1459,2025-07-23,2008.95
1971,1459,2025-08-03,1570.46
1972,1460,2024-06-13,451.85
1973,1461,2023-09-30,1205.27
1974,1461,2023-09-17,678.53
1975,1462,2021-08-20,54.09
1976,1462,2021-09-08,629.33
1977,1463,2023-11-08,1152.59
1978,1463,2023-11-15,1392.39
1979,1466,2024-09-07,2182.49
1980,1467,2024-11-12,154.84
1981,1468,2024-07-06,186.73
1982,1469,2022-02-15,201.77
1983,1470,2023-08-12,7890.16
1984,1471,2022-03-01,3431.47
1985,1471,2022-02-06,4740.47
1986,1472,2022-07-22,138.59
1987,1473,2022-09-28,2287.42
1988,1473,2022-11-10,521.21
1989,1473,2022-10-14,46.1
1990,1474,2023-07-19,625.42
1991,1475,2025-03-28,90.97
1992,1475,2025-04-15,161.69
1993,1476,2024-09-20,60.57
1994,1476,2024-09-26,79.82
1995,1477,2025-02-27,426.51
1996,1477,2025-02-28,315.35
1997,1478,2023-07-03,1344.82
1998,1479,2023-10-06,2942.36
1999,1480,2022-11-10,25.32
2000,1480,2022-12-15,289.68
2001,1481,2023-01-06,457.44
2002,1482,2021-07-13,502.76
2003,1482,2021-07-15,84.19
2004,1483,2025-07-11,489.38
2005,1484,2024-08-31,261.24
2006,1484,2024-08-28,69.23
2007,1485,2024-05-15,154.27
2008,1486,2024-10-22,3257.13
2009,1488,2023-07-16,265.61
2010,1489,2023-12-20,1456.42
2011,1489,2023-12-23,342.65
2012,1490,2023-07-16,498.31
2013,1491,2023-01-31,405.85
2014,1493,2021-05-02,974.74
2015,1494,2022-12-27,637.57
2016,1495,2023-06-16,1889.82
2017,1496,2025-09-16,1424.79
2018,1497,2024-11-24,2138.24
2019,1497,2025-01-01,579.42
2020,1497,2024-11-16,1703.74
2021,1498,2023-12-27,131.25
2022,1498,2024-01-25,100.41
2023,1499,2024-03-28,124.71
2024,1500,2025-08-15,478.89
2025,1501,2024-07-10,701.2
2026,1502,2022-06-13,910.33
2027,1503,2024-03-14,77.24
2028,1503,2024-03-18,461.51
2029,1504,2022-06-06,220.34
2030,1505,2023-11-18,7064.2
2031,1506,2023-04-12,113.56
2032,1506,2023-04-22,418.22
2033,1507,2023-09-08,484.88
2034,1507,2023-09-20,66.46
2035,1508,2022-12-15,1397.64
2036,1509,2022-07-30,254.39
2037,1509,2022-08-09,32.49
2038,1510,2022-05-27,422.91
2039,1511,2022-10-26,195.22
2040,1512,2025-09-13,256.26
2041,1513,2024-12-05,35.98
2042,1513,2025-01-11,30.08
2043,1513,2024-12-14,42.24
2044,1514,2023-06-02,932.34
2045,1515,2023-07-07,229.78
2046,1516,2024-09-22,1146.52
2047,1517,2024-01-01,801.91
2048,1518,2025-06-23,985.97
2049,1518,2025-07-15,103.15
2050,1519,2025-04-18,2855.77
2051,1521,2021-11-12,432.73
2052,1521,2021-11-02,1271.5
2053,1522,2021-09-06,658.18
2054,1522,2021-10-06,787.61
2055,1523,2024-11-01,79.48
2056,1524,2022-07-15,668.67
2057,1525,2024-06-26,653.98
2058,1526,2025-09-15,288.93
2059,1526,2025-09-24,226.02
2060,1526,2025-09-24,240.76
2061,1529,2022-09-18,85.3
2062,1529,2022-10-16,321.23
2063,1530,2024-09-29,2105.26
2064,1531,2023-05-06,560.22
2065,1532,2024-09-10,3426.43
2066,1532,2024-09-14,853.48
2067,1536,2023-09-14,3316.98
2068,1537,2024-08-29,2561.25
2069,1537,2024-10-06,1701.16
2070,1537,2024-08-14,109.08
2071,1538,2022-08-17,843.89
2072,1539,2024-06-19,571.06
2073,1539,2024-06-14,451.36
2074,1540,2024-07-14,249.49
2075,1541,2025-02-01,976.25
2076,1542,2023-08-22,995.29
2077,1542,2023-09-03,277.61
2078,1543,2024-05-05,3019.84
2079,1544,2024-04-25,1489.99
2080,1545,2023-03-31,1496.17
2081,1546,2023-04-30,1156.07
2082,1547,2023-06-28,649.07
2083,1548,2022-08-29,1932.34
2084,1549,2023-07-22,188.79
2085,1550,2024-11-06,1872.88
2086,1551,2022-11-26,84.38
2087,1551,2022-12-03,436.36
2088,1552,2024-06-08,516.67
2089,1552,2024-06-01,174.96
2090,1553,2024-03-12,766.29
2091,1554,2022-11-03,66.78
2092,1554,2022-09-28,284.8
2093,1555,2024-11-25,1377.87
2094,1555,2024-12-01,767.7
2095,1557,2024-04-22,1135.07
2096,1557,2024-04-22,1143.16
2097,1558,2024-06-19,1489.76
2098,1559,2025-04-13,340.89
2099,1560,2024-03-03,869.0
2100,1560,2024-03-15,150.11
2101,1561,2025-03-08,1068.32
2102,1561,2025-04-20,0.2
2103,1561,2025-03-17,50.38
2104,1562,2023-03-31,1441.88
2105,1563,2023-02-09,20.36
2106,1563,2023-02-13,201.16
2107,1564,2024-04-09,391.88
2108,1565,2025-02-16,4272.06
2109,1567,2024-08-19,158.54
2110,1568,2022-11-25,416.91
2111,1569,2024-06-18,243.64
2112,1569,2024-07-02,224.72
2113,1569,2024-07-03,120.77
2114,1570,2024-01-27,39.78
2115,1570,2024-02-22,843.27
2116,1571,2025-04-20,1566.17
2117,1572,2023-04-19,783.82
2118,1572,2023-04-01,754.32
2119,1573,2022-04-15,537.78
2120,1574,2023-11-22,634.1
2121,1574,2023-12-02,2732.43
2122,1574,2023-11-13,818.94
2123,1575,2024-01-05,1789.85
2124,1576,2023-04-09,444.77
2125,1577,2020-12-16,3005.38
2126,1578,2022-01-09,383.61
2127,1578,2022-01-26,1567.35
2128,1579,2024-08-11,2995.47
2129,1580,2025-08-12,193.54
2130,1580,2025-07-27,266.43
2131,1581,2024-11-23,297.65
2132,1582,2025-01-12,7528.88
2133,1583,2025-09-20,1946.62
2134,1584,2024-06-03,1033.8
2135,1585,2022-12-27,1900.84
2136,1586,2023-01-26,1057.7
2137,1587,2023-06-25,1384.42
2138,1588,2022-09-12,318.68
2139,1589,2021-06-08,319.1
2140,1589,2021-06-03,517.58
2141,1591,2022-02-15,353.03
2142,1592,2022-07-03,659.17
2143,1593,2023-04-18,741.96
2144,1593,2023-04-07,116.59
2145,1594,2024-01-22,953.85
2146,1595,2023-03-18,615.21
2147,1598,2023-03-26,1006.5
2148,1598,2023-04-27,306.6
2149,1599,2023-01-07,1438.27
2150,1599,2023-01-13,3135.21
2151,1600,2025-03-21,352.4
2152,1600,2025-03-07,796.53
2153,1601,2025-02-05,588.79
2154,1602,2025-01-10,77.79
2155,1602,2025-01-22,303.16
2156,1603,2024-09-08,1786.17
2157,1604,2025-01-17,336.28
2158,1605,2024-01-22,448.58
2159,1605,2024-02-28,926.35
2160,1606,2025-01-21,0.08
2161,1606,2025-02-07,336.22
2162,1608,2025-08-04,930.41
2163,1609,2024-09-16,162.6
2164,1610,2024-10-16,488.32
2165,1611,2025-04-03,1348.92
2166,1612,2023-12-17,3523.48
2167,1613,2024-11-27,69.36
2168,1613,2024-12-05,2719.88
2169,1614,2024-06-30,1784.65
2170,1615,2025-04-02,315.04
2171,1615,2025-03-22,9.83
2172,1616,2023-10-07,1784.93
2173,1617,2024-04-01,2351.87
2174,1617,2024-04-17,357.31
2175,1618,2024-06-16,134.48
2176,1618,2024-07-29,57.24
2177,1618,2024-06-09,96.19
2178,1619,2025-02-12,393.76
2179,1620,2025-07-26,2716.76
2180,1621,2024-12-25,322.68
2181,1621,2025-01-01,102.91
2182,1622,2025-02-14,685.52
2183,1623,2023-08-17,2604.74
2184,1624,2025-05-31,206.42
2185,1625,2025-05-14,2099.29
2186,1626,2021-06-28,458.03
2187,1627,2020-11-25,194.24
2188,1627,2020-11-13,178.92
2189,1628,2023-05-04,182.27
2190,1628,2023-04-25,311.21
2191,1629,2024-10-09,300.68
2192,1629,2024-09-25,24.85
2193,1630,2024-07-17,248.49
2194,1631,2024-11-15,39.42
2195,1631,2024-12-24,241.56
2196,1631,2024-11-12,56.17
2197,1632,2025-09-22,7229.28
2198,1633,2023-06-30,1458.08
2199,1634,2024-07-17,287.07
2200,1636,2025-09-22,72.26
2201,1636,2025-09-19,49.32
2202,1637,2024-01-18,302.74
2203,1638,2022-01-05,105.7
2204,1638,2022-01-14,597.35
2205,1638,2022-02-03,153.45
2206,1639,2023-08-23,187.62
2207,1639,2023-07-18,32.42
2208,1640,2022-04-01,294.08
2209,1640,2022-04-10,158.19
2210,1641,2021-05-21,119.63
2211,1641,2021-06-09,109.29
2212,1642,2025-03-20,1154.46
2213,1643,2024-02-08,391.62
2214,1644,2025-03-22,295.16
2215,1645,2024-06-15,4708.62
2216,1646,2025-01-20,206.74
2217,1647,2023-07-17,1595.35
2218,1648,2024-04-21,265.62
2219,1649,2023-09-03,139.63
2220,1650,2025-07-08,690.35
2221,1651,2025-08-02,131.39
2222,1651,2025-08-27,48.93
2223,1651,2025-07-20,15.11
2224,1652,2024-11-08,2043.34
2225,1653,2024-02-15,1456.4
2226,1654,2025-01-24,626.45
2227,1655,2025-10-31,4108.89
2228,1657,2022-07-23,1012.28
2229,1658,2024-10-12,813.37
2230,1659,2024-08-05,1790.88
2231,1660,2025-06-23,62.81
2232,1660,2025-07-03,9.2
2233,1660,2025-06-12,104.04
2234,1661,2024-09-05,73.88
2235,1661,2024-09-17,5.54
2236,1661,2024-09-17,27.31
2237,1662,2023-08-10,294.55
2238,1663,2023-10-06,171.91
2239,1663,2023-10-29,122.77
2240,1663,2023-10-11,242.83
2241,1664,2024-04-16,222.77
2242,1665,2024-01-04,2173.98
2243,1666,2025-03-23,633.23
2244,1667,2024-11-12,3770.42
2245,1668,2023-03-23,2166.36
2246,1669,2022-03-11,504.32
2247,1670,2023-07-31,1751.03
2248,1671,2022-10-13,496.02
2249,1672,2023-03-20,1310.66
2250,1672,2023-02-19,94.55
2251,1674,2025-09-13,235.39
2252,1675,2024-09-04,146.52
2253,1675,2024-09-06,114.96
2254,1675,2024-10-09,264.84
2255,1676,2024-04-06,434.6
2256,1677,2024-01-10,393.8
2257,1677,2024-02-22,1248.5
2258,1677,2023-12-13,569.69
2259,1678,2025-07-12,1250.19
2260,1679,2024-09-29,30.39
2261,1679,2024-10-28,367.59
2262,1679,2024-10-18,41.97
2263,1680,2025-09-07,5.78
2264,1680,2025-09-12,234.42
2265,1680,2025-08-30,195.5
2266,1681,2023-03-17,321.08
2267,1682,2022-08-19,3162.02
2268,1683,2022-09-01,103.03
2269,1683,2022-10-04,4229.45
2270,1684,2023-02-26,1272.94
2271,1685,2022-05-09,1851.47
2272,1686,2022-01-30,250.86
2273,1687,2022-11-06,240.82
2274,1687,2022-11-28,430.61
2275,1688,2025-02-13,780.37
2276,1688,2025-02-20,202.94
2277,1689,2021-08-22,625.98
2278,1689,2021-08-24,409.96
2279,1690,2023-01-16,139.66
2280,1690,2022-12-15,121.28
2281,1691,2021-04-23,822.05
2282,1692,2023-07-31,1051.84
2283,1692,2023-09-04,69.33
2284,1692,2023-08-25,821.74
2285,1693,2024-01-05,371.08
2286,1695,2022-07-07,584.58
2287,1696,2023-03-13,1301.71
2288,1697,2023-05-10,145.46
2289,1698,2022-09-28,369.78
2290,1699,2024-10-12,1242.73
2291,1700,2024-11-16,140.57
2292,1700,2024-12-29,117.28
2293,1700,2024-10-12,430.97
2294,1703,2024-11-18,324.82
2295,1704,2025-04-24,622.54
2296,1705,2022-10-17,987.68
2297,1706,2024-07-20,1440.53
2298,1706,2024-07-03,36.58
2299,1708,2025-08-29,422.58
2300,1709,2023-07-15,557.95
2301,1709,2023-06-27,170.39
2302,1710,2023-02-05,19.59
2303,1710,2023-02-21,404.09
2304,1710,2023-03-06,19.48
2305,1711,2022-10-30,3019.07
2306,1712,2023-09-16,4454.29
2307,1714,2023-01-03,1059.12
2308,1715,2021-12-30,439.4
2309,1715,2022-02-03,127.0
2310,1715,2022-01-08,55.47
2311,1716,2022-07-19,1026.91
2312,1716,2022-08-14,1548.14
2313,1717,2021-08-29,203.95
2314,1718,2023-09-05,427.42
2315,1719,2022-05-30,45.34
2316,1719,2022-05-29,612.15
2317,1720,2023-05-16,346.01
2318,1721,2025-08-03,262.15
2319,1722,2025-09-18,76.94
2320,1722,2025-09-28,87.04
2321,1722,2025-09-28,1804.11
2322,1723,2024-01-20,347.95
2323,1724,2021-05-26,218.82
2324,1725,2021-10-17,1247.03
2325,1726,2023-08-12,4039.72
2326,1727,2021-05-04,511.06
2327,1728,2023-08-24,985.66
2328,1729,2024-02-03,374.69
2329,1730,2024-04-23,350.62
2330,1731,2025-01-20,310.02
2331,1732,2025-09-18,1023.66
2332,1733,2021-04-17,1999.06
2333,1734,2022-10-22,48.93
2334,1734,2022-11-01,658.49
2335,1735,2023-10-22,2926.37
2336,1736,2024-12-02,307.92
2337,1737,2025-09-27,227.25
2338,1737,2025-10-31,12.35
2339,1737,2025-10-19,80.36
2340,1738,2024-08-30,207.82
2341,1738,2024-09-08,458.92
2342,1739,2025-08-24,518.97
2343,1740,2023-05-03,690.58
2344,1741,2023-03-14,339.22
2345,1742,2023-08-21,2820.98
2346,1743,2023-03-05,2359.84
2347,1744,2023-04-27,261.3
2348,1746,2023-12-11,740.89
2349,1746,2024-01-19,1789.12
2350,1746,2023-12-14,598.94
2351,1747,2025-06-30,570.92
2352,1748,2021-12-07,325.9
2353,1748,2021-12-20,554.74
2354,1748,2021-12-30,393.3
2355,1749,2024-06-07,329.44
2356,1749,2024-06-21,4180.51
2357,1750,2024-05-01,450.73
2358,1752,2025-10-01,931.9
2359,1752,2025-10-02,16.44
2360,1752,2025-10-02,64.19
2361,1753,2024-09-02,465.68
2362,1754,2024-08-11,664.48
2363,1755,2023-03-16,2303.35
2364,1757,2024-09-24,85.95
2365,1757,2024-10-15,2281.2
2366,1758,2025-09-26,2333.31
2367,1759,2025-01-17,1645.07
2368,1760,2023-11-15,883.13
2369,1761,2021-07-30,385.7
2370,1762,2023-12-22,2808.37
2371,1762,2024-01-16,200.07
2372,1763,2021-12-14,2617.71
2373,1764,2022-01-18,3506.59
2374,1764,2022-01-24,1229.99
2375,1765,2023-11-14,3216.15
2376,1766,2024-07-27,57.95
2377,1766,2024-07-13,241.56
2378,1767,2025-01-18,123.97
2379,1768,2022-09-12,600.16
2380,1769,2021-10-12,221.26
2381,1770,2021-11-08,115.45
2382,1770,2021-10-31,438.36
2383,1771,2023-11-24,209.68
2384,1772,2025-07-23,82.06
2385,1772,2025-08-24,47.66
2386,1772,2025-08-13,149.35
2387,1773,2025-06-30,30.27
2388,1773,2025-07-02,292.22
2389,1774,2025-08-10,1114.92
2390,1776,2022-10-18,764.11
2391,1777,2023-12-19,2092.69
2392,1778,2025-10-04,6196.38
2393,1779,2025-07-06,223.67
2394,1780,2023-03-16,46.27
2395,1780,2023-04-22,264.79
2396,1780,2023-03-17,187.6
2397,1781,2021-08-12,887.74
2398,1781,2021-07-16,492.64
2399,1782,2024-03-13,208.94
2400,1783,2025-06-11,327.51
2401,1784,2023-07-11,1239.57
2402,1784,2023-07-18,528.18
2403,1785,2024-02-10,8042.94
2404,1786,2025-07-08,393.65
2405,1787,2024-08-10,469.74
2406,1788,2025-07-31,165.69
2407,1788,2025-08-16,22.61
2408,1788,2025-07-14,142.38
2409,1789,2023-11-27,769.67
2410,1790,2023-08-06,2221.66
2411,1791,2024-06-25,989.91
2412,1792,2023-07-08,1131.1
2413,1793,2024-09-13,3550.44
2414,1794,2024-12-19,572.73
2415,1795,2025-03-28,666.0
2416,1796,2025-06-07,465.54
2417,1797,2025-07-03,234.65
2418,1798,2022-08-06,97.88
2419,1798,2022-09-11,2190.43
2420,1799,2025-04-09,136.45
2421,1799,2025-04-22,467.05
2422,1800,2024-05-17,285.61
2423,1801,2023-07-16,976.36
2424,1802,2025-05-26,3511.88
2425,1803,2023-05-01,792.1
2426,1804,2021-11-15,637.53
2427,1805,2023-05-07,406.8
2428,1805,2023-05-30,196.84
2429,1806,2021-05-11,427.57
2430,1807,2023-04-16,1394.97
2431,1808,2024-03-08,1086.46
2432,1809,2025-06-09,2598.23
2433,1810,2022-06-26,496.11
2434,1811,2024-05-26,271.6
2435,1812,2023-06-17,124.34
2436,1812,2023-07-07,524.96
2437,1812,2023-07-04,313.32
2438,1813,2021-09-09,3616.25
2439,1814,2025-03-29,372.24
2440,1815,2024-07-30,783.95
2441,1816,2024-04-29,276.07
2442,1817,2025-01-01,219.54
2443,1817,2025-01-29,55.16
2444,1817,2025-01-27,5.23
2445,1818,2024-06-25,1215.58
2446,1819,2023-12-03,3631.65
2447,1820,2023-04-28,462.42
2448,1820,2023-06-07,808.9
2449,1820,2023-05-09,9.14
2450,1821,2022-12-29,137.68
2451,1821,2023-01-17,618.91
2452,1822,2021-07-30,146.11
2453,1822,2021-07-22,430.38
2454,1824,2022-05-17,675.14
2455,1824,2022-06-15,150.42
2456,1825,2023-10-10,446.99
2457,1826,2024-12-05,1698.19
2458,1827,2022-02-04,948.91
2459,1828,2024-01-27,1673.39
2460,1829,2024-10-10,2123.25
2461,1830,2025-01-07,326.18
2462,1831,2024-11-11,108.35
2463,1831,2024-12-05,144.41
2464,1832,2023-03-05,1320.81
2465,1832,2023-04-04,594.31
2466,1833,2025-04-10,1218.61
2467,1834,2024-09-17,819.88
2468,1835,2023-01-07,3509.95
2469,1837,2025-07-06,564.92
2470,1838,2023-04-27,85.22
2471,1838,2023-04-21,113.15
2472,1839,2023-01-24,109.69
2473,1839,2023-03-03,100.49
2474,1839,2023-01-26,1105.59
2475,1840,2022-12-05,1209.76
2476,1841,2023-09-06,251.74
2477,1841,2023-09-11,9.45
2478,1842,2022-05-22,315.38
2479,1842,2022-06-10,29.47
2480,1843,2022-01-09,6003.75
2481,1843,2021-12-25,774.89
2482,1844,2023-06-06,227.96
2483,1845,2025-07-13,806.45
2484,1845,2025-07-17,553.9
2485,1846,2024-05-12,1327.88
2486,1848,2024-02-27,317.51
2487,1848,2024-03-01,455.7
2488,1849,2024-04-16,49.19
2489,1849,2024-05-29,295.03
2490,1849,2024-05-11,30.02
2491,1850,2025-07-14,776.19
2492,1851,2024-12-10,717.96
2493,1852,2024-12-12,238.99
2494,1853,2023-02-25,1800.88
2495,1854,2025-04-16,157.4
2496,1854,2025-04-22,59.3
2497,1854,2025-04-20,27.02
2498,1855,2024-05-23,449.01
2499,1855,2024-05-03,148.19
2500,1856,2025-04-25,287.55
2501,1856,2025-04-30,18.26
2502,1856,2025-06-01,103.85
2503,1857,2024-06-02,2174.8
2504,1858,2024-06-17,220.67
2505,1858,2024-05-17,477.11
2506,1859,2023-02-25,458.9
2507,1859,2023-03-18,140.02
2508,1860,2021-11-14,8665.13
2509,1862,2021-08-28,439.14
2510,1862,2021-09-24,340.24
2511,1863,2022-03-23,1205.93
2512,1863,2022-03-17,571.72
2513,1864,2024-12-27,378.5
2514,1865,2025-04-06,157.03
2515,1867,2022-12-23,2775.75
2516,1868,2022-10-17,280.32
2517,1868,2022-09-27,11.87
2518,1869,2025-09-14,430.64
2519,1871,2023-10-11,127.84
2520,1871,2023-10-28,1847.72
2521,1872,2023-12-19,333.93
2522,1873,2024-04-11,295.35
2523,1873,2024-05-19,160.96
2524,1874,2025-02-22,217.93
2525,1875,2021-01-07,225.47
2526,1876,2022-08-09,2041.23
2527,1876,2022-08-09,482.34
2528,1877,2024-09-04,1463.49
2529,1877,2024-10-11,72.36
2530,1878,2024-07-11,1262.64
2531,1878,2024-08-06,2177.62
2532,1879,2025-07-25,740.77
2533,1880,2022-06-28,191.75
2534,1880,2022-08-10,253.07
2535,1880,2022-06-17,8.09
2536,1881,2024-01-20,737.12
2537,1882,2024-03-19,752.2
2538,1882,2024-04-07,1346.49
2539,1882,2024-05-09,1202.36
2540,1883,2023-01-14,1271.16
2541,1884,2024-12-14,976.81
2542,1885,2023-04-17,244.51
2543,1885,2023-04-09,416.01
2544,1886,2025-02-10,313.78
2545,1887,2024-02-01,283.94
2546,1888,2023-10-27,797.5
2547,1888,2023-10-30,256.35
2548,1889,2024-08-10,34.1
2549,1889,2024-08-24,66.78
2550,1889,2024-09-16,279.85
2551,1890,2021-05-19,1743.23
2552,1890,2021-06-11,350.15
2553,1891,2025-09-09,134.83
2554,1891,2025-10-04,150.45
2555,1891,2025-08-11,163.69
2556,1893,2022-02-18,1964.97
2557,1894,2023-10-21,121.6
2558,1894,2023-11-10,14.35
2559,1894,2023-10-21,305.85
2560,1895,2024-09-06,303.51
2561,1896,2025-09-30,274.28
2562,1897,2025-01-02,1664.76
2563,1897,2025-01-07,1197.08
2564,1898,2024-04-21,766.84
